Timestamp,label,AccX,AccY,AccZ,AccX_kurt,AccY_kurt,AccZ_kurt,AccX_mean,AccY_mean,AccZ_mean,AccX_median,AccY_median,AccZ_median,AccX_min,AccY_min,AccZ_min,AccX_max,AccY_max,AccZ_max,AccX_quan_25,AccY_quan_25,AccZ_quan_25,AccX_quan_50,AccY_quan_50,AccZ_quan_50,AccX_quan_75,AccY_quan_75,AccZ_quan_75,AccX_skew,AccY_skew,AccZ_skew,AccX_sum,AccY_sum,AccZ_sum,AccX_std,AccY_std,AccZ_std,AccX_var,AccY_var,AccZ_var,SignalMagnitudeArea,VectorMagnitude,MovementVariation,Energy,Entropy
1692621414,DRN,-1.25,-9.06,-2.81,0.8421462811548075,0.25826668445635814,2.428373538661854,-1.1350632911392404,-6.25759493670886,6.188987341772152,-1.09,-6.09,7.19,-4.06,-10.47,-3.28,0.31,-2.34,10.0,-1.4849999999999999,-7.19,6.25,-1.09,-6.09,7.19,-0.47,-5.31,8.12,-1.032973887465485,-0.5056187204039958,-1.9250026491849677,-89.67,-494.34999999999997,488.93,0.9294689322096117,1.6282665119138786,3.6388849359056117,0.8639124959428758,2.6512518338201887,13.241483576760789,1690895763.31,41120.50270473356,0.6300000000000001,8.174615479380598e+36,6.075225963974199e+19
1692621474,FEP,-0.94,-4.06,8.75,-0.4671021054952189,0.4627112013077608,0.8540502954488782,-1.2098734177215191,-5.547721518987341,7.523797468354432,-0.78,-5.47,7.66,-4.22,-8.59,4.69,0.16,-3.59,9.22,-2.19,-6.015000000000001,7.03,-0.78,-5.47,7.66,-0.16,-4.84,8.12,-0.773310478122872,-0.43538493105004455,-0.7417372737869213,-95.58000000000001,-438.27,594.3800000000001,1.2178822452350155,0.9083430242255409,0.8602761986375227,1.4832371632586823,0.8250870496592017,0.7400751379422263,1692621419.0,41141.48039387985,1.8800000000000001,8.208037350055177e+36,6.08792482516651e+19
1692621594,FEP,-0.62,-7.81,6.72,0.06442652039999652,0.6155963668498585,-0.04174052433119657,-1.9675949367088608,-6.2465822784810126,7.093037974683544,-1.88,-6.25,7.03,-4.84,-9.69,4.69,-0.16,-3.75,8.91,-2.58,-6.8,6.56,-1.88,-6.25,7.03,-1.09,-5.47,7.66,-0.6916312519951328,-0.36371687368231337,-0.27027353010494287,-155.44,-493.47999999999996,560.35,1.0500320082909724,1.0441410235776671,0.9693486505028738,1.1025672184355728,1.0902304771178184,0.9396368062317426,1692621482.4299998,41141.48108138549,1.8699999999999997,8.208038513888419e+36,6.087925249846236e+19
1692621594,FEP,-2.19,-5.0,7.97,-0.6494129537084725,1.3683141963658882,1.4745222106800004,-2.9086075949367087,5.37772151898734,-2.3718987341772153,-3.12,7.19,-4.22,-5.16,-6.25,-5.78,-0.47,10.0,9.53,-3.67,6.64,-4.69,-3.12,7.19,-4.22,-2.19,7.81,-3.91,0.26076863561045466,-1.7674068606846136,1.821088565469692,-229.78,424.8399999999999,-187.38,1.1494287702551624,4.744561245113562,4.6774061615248,1.3211864978902952,22.51086140863356,21.878128399870167,1692621601.19,41141.48255483752,0.6299999999999999,8.208040841555276e+36,6.087926135937568e+19
1690883231,FEP,-2.5,7.19,-3.91,0.5667323129165016,4.794079392231222,5.103160928653379,-2.254683544303798,7.616708860759492,-4.4864556962025315,-2.5,7.66,-4.53,-4.69,3.91,-7.19,1.25,10.0,-1.41,-3.12,7.19,-4.84,-2.5,7.66,-4.53,-1.7999999999999998,8.045,-4.22,0.9594645175038867,-1.1620412145505705,0.29014896978987575,-178.12000000000003,601.7199999999999,-354.43,1.2419895489083366,0.9107079825805112,0.7508150067054202,1.5425380395975334,0.8293890295358648,0.5637231742940603,1690883119.69,41120.3491557404,0.7799999999999994,8.174370992388015e+36,6.0751330788064e+19
1690883351,FEP,-4.06,7.19,-4.53,-0.17051620842293502,-0.20833085849495214,0.983230630484011,-1.8173417721518987,7.672025316455695,-4.57518987341772,-2.19,7.81,-4.53,-4.06,5.78,-5.94,1.88,9.22,-2.5,-2.97,7.19,-5.0,-2.19,7.81,-4.53,-1.25,8.28,-4.22,0.9038853562272312,-0.38165611685556794,0.33169288427907756,-143.57,606.0899999999999,-361.4399999999999,1.6034079961778522,0.7403609302517035,0.6180217836163566,2.570917202207075,0.5481343070431677,0.38195092502434275,1690883242.25,41120.35060806267,1.4099999999999993,8.174373332228043e+36,6.07513395726852e+19
1690883351,FEP,-2.66,7.66,-4.38,0.8099757072283595,0.3112778800108029,1.202563271073441,-0.27493670886075955,-6.013417721518987,-2.6156962025316455,0.31,-9.22,-2.19,-4.53,-10.0,-6.88,1.72,8.28,-0.78,0.0,-9.53,-2.5,0.31,-9.22,-2.19,0.62,-8.985,-1.88,-1.4808607158418978,1.511459721361354,-1.4316577246846447,-21.720000000000006,-475.06,-206.64,1.5736572407381129,6.68542346357912,1.2685936929552768,2.476397111327491,44.69488688737424,1.6093299578059073,1690883361.3200002,41120.352089932305,1.2499999999999996,8.174375652731047e+36,6.075134854703647e+19
1690883231,FEP,0.94,-9.22,-2.34,-0.5468852556174775,-0.2575838439747642,4.048090749944167,0.6129113924050632,-9.330379746835442,-2.11253164556962,0.62,-9.38,-2.19,-0.16,-10.0,-2.97,1.41,-8.91,-0.62,0.31,-9.53,-2.34,0.62,-9.38,-2.19,0.94,-9.14,-2.03,0.2934805239386999,-0.4711644011942461,0.8462603767233966,48.419999999999995,-737.0999999999999,-166.89,0.3684727728825138,0.23545070276111765,0.3461675463407352,0.1357721843557286,0.05543703343070417,0.11983197013956506,1690883181.16,41120.34973975781,0.6300000000000001,8.174372171976726e+36,6.07513344046683e+19
1690883292,FEP,0.31,-9.53,-1.72,0.16961570502019674,0.2641124538896227,0.30858014292655955,0.42924050632911387,-9.333037974683544,-2.1439240506329114,0.31,-9.38,-2.19,-0.47,-9.84,-3.28,1.88,-8.75,-1.41,0.0,-9.53,-2.34,0.31,-9.38,-2.19,0.78,-9.22,-1.88,0.8310947271109984,0.6236339138691595,-0.28742338171470755,33.91,-737.31,-169.37,0.510308534505826,0.2206421539006014,0.36146574019847055,0.26041480038948384,0.04868296007789667,0.1306574813372282,1690883240.84,41120.35045789371,0.47000000000000003,8.174373332228043e+36,6.075133875878942e+19
1690883352,FEP,0.31,-9.06,-2.97,-1.1636351738245105,0.8954014538244075,6.7838339463942035,0.9437974683544305,-9.30126582278481,-2.1839240506329114,0.94,-9.38,-2.19,0.0,-9.84,-4.22,2.19,-8.59,-0.47,0.39,-9.38,-2.42,0.94,-9.38,-2.19,1.41,-9.22,-2.03,0.05432838774669038,0.5764869358184042,-0.42320988439033447,74.56,-734.8,-172.53,0.6238451973445968,0.24806619819866094,0.4484715287579123,0.38918283024991884,0.061536838688737334,0.20112671210645897,1690883301.37,41120.351205333835,0.6300000000000003,8.17437451181701e+36,6.0751343264241476e+19
